index,reviewId,content,score,at,bank
351,55758cfe-b04e-4211-a9f6-8b8c01a37e3e,አሪፍ አፕ ነው ገራሚ ሁኖ አግኝቼዋለሁ,5,2026-05-06,CBE Bank
352,0afcc81d-d4ea-4e0b-983c-dfec39a6db03,is not work properly !!,3,2026-05-06,CBE Bank
353,53ed304c-c38d-41ad-8170-aaf0bd84cbaf,ok,5,2026-05-07,CBE Bank
354,5b7a97ff-6da0-47ab-a4f1-5a78a0a8cd88,yesisgood,5,2026-05-07,CBE Bank
355,23209426-df23-4cd2-82d6-d4e3f25f5c44,iam happy excellent app,5,2026-05-07,CBE Bank
356,d0e253c1-9689-4315-8d6d-cbcdc42a5df6,"The app is getting worse and worse after every ""update"". The UI is inconsistent, you haven't fixed the issue with Mpesa wallet transfer ( the ""begin 0, end 1, length 0"" error after ever transfer attempt) ; now the tellbirr transfer raises ""Bucket override O-10094"" error. Test your work FULLY before release.",3,2026-05-07,CBE Bank
357,8d9412f5-9e42-441b-932b-d95f527657ec,so good,5,2026-05-07,CBE Bank
358,fa26ca3b-dec9-42ce-a000-2c506b949d49,ok,5,2026-05-08,CBE Bank
359,8c836517-38b5-4c95-88bb-df6d2e15ee15,fast and time saving...,5,2026-05-08,CBE Bank
360,52a04062-31ff-42b2-a51a-6f0053223c6f,CBE it's my excellent choice,5,2026-05-08,CBE Bank
361,544522c1-d913-4928-91d9-22e820eb44ec,"Internet Based mobile app for CBEBirr A Internet Based mobile app for CBEBirr. With the new Internet based CBEBirr Mobile App you can make every operations applicable via the USSD version of CBEBirr. This app version is the latest version branded as CBEBirr Plus, CBEBirr+, CBE Birr +, or CBE Birr plus.",1,2026-05-08,CBE Bank
362,9435e8dc-5eae-4c09-a081-61f7d3988aa5,best,5,2026-05-08,CBE Bank
363,c3d1480d-7882-4206-bb65-d9f5fbe8cb93,smart app,4,2026-05-08,CBE Bank
364,466641b0-1a20-493a-b8c8-1be2fad4182a,good,5,2026-05-09,CBE Bank
365,ffcd74cd-ab55-453e-96a8-36d473f60a3e,It is usefull app,5,2026-05-09,CBE Bank
366,1569da07-cfaa-4fb7-8631-bc66252f38fb,this app is so functional for airtime for wallet and,5,2026-05-09,CBE Bank
367,c60221ee-aa0a-4e28-9297-739dc4da31d4,very amazing app,5,2026-05-09,CBE Bank
368,e1739339-edb9-4512-b249-43c7d68db428,excellent service,5,2026-05-09,CBE Bank
369,6983428a-2a3c-47d1-b40c-304f8e41ed64,good,5,2026-05-09,CBE Bank
370,8f50d256-e087-4584-8dc8-e70cae1601e1,good,5,2026-05-09,CBE Bank
371,43789b86-15f1-487c-9066-d0971cb2a259,Cbe,3,2026-05-09,CBE Bank
372,9d8cceb4-44c2-4335-b810-eb85a87a7169,There is a a problem when updating the app,3,2026-05-09,CBE Bank
373,cf1b33eb-e77b-416d-afb9-43d91d1e88fe,እ. በ. ጥ. ነው,5,2026-05-10,CBE Bank
374,f9d96cc8-f98d-4cd4-9d0c-7ce9af07256d,posetive,5,2026-05-10,CBE Bank
375,bac8d171-fd59-4cca-911d-fc792fc2b091,Gal✅😶‍🌫️,1,2026-05-10,CBE Bank
376,0256d346-9c3d-469d-a9ca-45943309242a,why is my transaction fee hidden? Why doesn't the app show some of the transaction fees before. eg vat 15% show it togather before confirmation not after it feels like a scam.,3,2026-05-10,CBE Bank
377,155076ef-8bb2-4b69-9b64-cea273b404f5,good,5,2026-05-10,CBE Bank
378,68ff6a46-3659-47f0-a20f-fba5755a3f67,Cbe,4,2026-05-11,CBE Bank
379,1e81e27a-edbd-4763-b5d0-f8ead77bade8,ok,5,2026-05-11,CBE Bank
380,ca9d0c10-808d-4f7f-98dd-3903f11da810,best,5,2026-05-11,CBE Bank
381,95f3c528-c059-4a5a-8973-46182fe5cb22,best and secured,5,2026-05-11,CBE Bank
382,6b0d612d-f9c1-4cac-bb37-b945c97a2e9a,cbe,1,2026-05-12,CBE Bank
383,e9233eb9-c338-4c80-8f21-26cd31acd65f,Good to use,5,2026-05-12,CBE Bank
384,dd4ae5b5-f5a4-42e9-a526-5fe9387dd7a4,good,5,2026-05-12,CBE Bank
385,06f6640c-b65c-43e4-88ef-0a79be8b9534,it's a good application,5,2026-05-13,CBE Bank
386,eda74236-f7f3-4422-a139-a181e832bc27,thank you cbe,5,2026-05-13,CBE Bank
387,363a5616-ed3d-4274-85ee-77071067f81d,wow,5,2026-05-13,CBE Bank
388,ff53332b-2e76-46d6-83d3-f93f968a4b18,is good,5,2026-05-13,CBE Bank
389,35efe702-40c9-4e46-ad67-7574ab9ef42d,"Nice, but I can't get some recently transactions. please try to keep all history scrolling full visibility done.",5,2026-05-13,CBE Bank
390,b41cb49d-59d3-41b8-bbb2-b1952005951b,Very Secure but very poor interface and limited history service. The new colorful version is worst. Visibility and contrast are low. It is just my idea.,1,2026-05-13,CBE Bank
391,22026bb2-c9c4-4040-892b-2a77ebee48b7,very nice 100%,5,2026-05-13,CBE Bank
392,56185597-d29b-4a60-a0fb-6783638230a7,Good application,2,2026-05-13,CBE Bank
393,982b1262-3d54-4a12-811a-8b26b7ecc777,best app for financial sector,5,2026-05-14,CBE Bank
394,0e691771-0024-4326-b71f-1685b91dc83d,incredible,5,2026-05-14,CBE Bank
395,74bf72d1-d6ce-4bd7-9a4d-3950846e5aba,yoroo namaste 🙏 ♥️ ❤️ 💖 💖,5,2026-05-14,CBE Bank
396,07dea887-2fcf-446c-ac8d-753be7c90256,best app for financial activities 🙌,5,2026-05-14,CBE Bank
397,9d8ba9a5-4899-4af9-bef1-f12a5dfd7f3a,formative,5,2026-05-14,CBE Bank
398,bfc27568-1471-4937-934f-e5325ea96f46,nice app,5,2026-05-14,CBE Bank
399,46357e27-661d-4136-bf66-ca7bb91e1427,wow,4,2026-05-14,CBE Bank
